Date,Time,sensor,status
2024/2/1,15:41:59,22,0.5
2024/2/1,15:41:59,23,0.5
2024/2/1,15:41:57,21,1
2024/2/1,15:41:57,24,1
2024/2/1,15:41:56,23,1
2024/2/1,15:41:55,21,0.5
2024/2/1,15:41:54,24,0.5
2024/2/1,15:41:54,103,1
2024/2/1,15:41:53,25,1
2024/2/1,15:41:53,21,1
2024/2/1,15:41:52,24,1
2024/2/1,15:41:52,27,1
2024/2/1,15:41:51,22,1
2024/2/1,15:36:47,121,0.5
2024/2/1,15:36:43,27,0.5
2024/2/1,15:36:42,25,0.5
2024/2/1,15:36:42,24,0.5
2024/2/1,15:36:41,21,0.5
2024/2/1,15:36:38,22,0.5
2024/2/1,15:36:36,24,1
2024/2/1,15:36:34,25,1
2024/2/1,15:36:34,27,1
2024/2/1,15:36:34,22,1
2024/2/1,15:36:33,21,1
2024/2/1,15:36:33,45,0.5
2024/2/1,15:36:32,24,0.5
2024/2/1,15:36:31,21,0.5
2024/2/1,15:36:31,27,0.5
2024/2/1,15:36:30,22,0.5
2024/2/1,15:36:30,25,0.5
2024/2/1,15:36:30,23,0.5
2024/2/1,15:36:29,31,0.5
2024/2/1,15:36:29,45,1
2024/2/1,15:36:29,104,0.5
2024/2/1,15:36:29,24,1
2024/2/1,15:36:29,103,1
2024/2/1,15:36:28,33,0.5
2024/2/1,15:36:27,22,1
2024/2/1,15:36:27,21,1
2024/2/1,15:36:27,41,0.5
2024/2/1,15:36:26,73,0.5
2024/2/1,15:36:26,32,0.5
2024/2/1,15:36:26,23,1
2024/2/1,15:36:25,45,0.5
2024/2/1,15:36:25,31,1
2024/2/1,15:36:25,41,1
2024/2/1,15:36:23,32,1
2024/2/1,15:36:23,61,0.5
2024/2/1,15:36:23,62,0.5
2024/2/1,15:36:22,73,1
2024/2/1,15:36:21,45,1
2024/2/1,15:36:21,61,1
2024/2/1,15:36:20,33,1
2024/2/1,15:36:20,62,1
2024/2/1,15:36:13,33,0.5
2024/2/1,15:36:11,62,0.5
2024/2/1,15:36:10,61,0.5
2024/2/1,15:36:06,105,0.5
2024/2/1,15:36:06,33,1
2024/2/1,15:36:04,61,1
2024/2/1,15:36:04,62,1
2024/2/1,15:36:03,33,0.5
2024/2/1,15:36:02,62,0.5
2024/2/1,15:36:01,73,0.5
2024/2/1,15:36:00,61,0.5
2024/2/1,15:35:59,32,0.5
2024/2/1,15:35:58,62,1
2024/2/1,15:35:57,121,1
2024/2/1,15:35:57,61,1
2024/2/1,15:35:57,73,1
2024/2/1,15:35:56,33,1
2024/2/1,15:35:55,42,0.5
2024/2/1,15:35:55,41,0.5
2024/2/1,15:35:54,46,0.5
2024/2/1,15:35:53,31,0.5
2024/2/1,15:35:53,100,0.5
2024/2/1,15:35:52,107,1
2024/2/1,15:35:51,43,0.5
2024/2/1,15:35:50,44,0.5
2024/2/1,15:35:50,41,1
2024/2/1,15:35:49,52,0.5
2024/2/1,15:35:49,51,0.5
2024/2/1,15:35:48,44,1
2024/2/1,15:35:47,43,1
2024/2/1,15:35:47,46,1
2024/2/1,15:35:46,52,1
2024/2/1,15:35:45,51,1
2024/2/1,15:35:38,52,0.5
2024/2/1,15:35:38,51,0.5
2024/2/1,15:35:30,51,1
2024/2/1,15:35:29,52,1
2024/2/1,15:35:28,51,0.5
2024/2/1,15:35:28,102,0.5
2024/2/1,15:35:26,52,0.5
2024/2/1,15:35:26,43,0.5
2024/2/1,15:35:25,105,1
2024/2/1,15:35:24,52,1
2024/2/1,15:35:24,51,1
2024/2/1,15:35:21,43,1
2024/2/1,15:35:13,46,0.5
2024/2/1,15:35:11,44,0.5
2024/2/1,15:35:09,43,0.5
2024/2/1,15:35:02,43,1
2024/2/1,15:35:02,46,1
2024/2/1,15:35:02,103,0.5
2024/2/1,15:35:00,44,1
2024/2/1,15:35:00,46,0.5
2024/2/1,15:35:00,43,0.5
2024/2/1,15:34:58,41,0.5
2024/2/1,15:34:58,2,0.5
2024/2/1,15:34:57,104,1
2024/2/1,15:34:57,43,1
2024/2/1,15:34:56,3,0.5
2024/2/1,15:34:56,46,1
2024/2/1,15:34:56,42,1
2024/2/1,15:34:56,11,0.5
2024/2/1,15:34:54,41,1
2024/2/1,15:34:53,2,1
2024/2/1,15:34:52,3,1
2024/2/1,15:34:51,11,1
2024/2/1,15:34:42,13,0.5
2024/2/1,15:34:39,11,0.5
2024/2/1,15:34:38,3,0.5
2024/2/1,15:34:38,13,1
2024/2/1,15:34:35,1,0.5
2024/2/1,15:34:35,102,1
2024/2/1,15:34:34,3,1
2024/2/1,15:34:34,11,1
2024/2/1,15:34:33,1,1
2024/2/1,15:34:33,2,0.5
2024/2/1,15:34:32,41,0.5
2024/2/1,15:34:32,3,0.5
2024/2/1,15:34:32,27,0.5
2024/2/1,15:34:31,23,0.5
2024/2/1,15:34:30,22,0.5
2024/2/1,15:34:30,25,0.5
2024/2/1,15:34:30,24,0.5
2024/2/1,15:34:30,2,1
2024/2/1,15:34:29,100,1
2024/2/1,15:34:28,41,1
2024/2/1,15:34:28,3,1
2024/2/1,15:34:28,23,1
2024/2/1,15:34:28,25,1
2024/2/1,15:34:27,24,1
2024/2/1,15:34:27,27,1
2024/2/1,15:34:27,22,1
2024/2/1,15:34:13,22,0.5
2024/2/1,15:34:12,27,0.5
2024/2/1,15:34:11,25,0.5
2024/2/1,15:34:11,21,0.5
2024/2/1,15:34:10,23,0.5
2024/2/1,15:34:08,23,1
2024/2/1,15:34:04,23,0.5
2024/2/1,15:34:04,22,1
2024/2/1,15:34:03,24,0.5
2024/2/1,15:34:01,23,1
2024/2/1,15:34:00,24,1
2024/2/1,15:34:00,22,0.5
2024/2/1,15:33:57,24,0.5
2024/2/1,15:33:57,103,1
2024/2/1,15:33:56,25,1
2024/2/1,15:33:56,21,1
2024/2/1,15:33:54,22,1
2024/2/1,15:33:54,27,1
2024/2/1,15:33:53,24,1
2024/2/1,15:33:23,121,0.5
2024/2/1,15:33:13,27,0.5
2024/2/1,15:33:12,21,0.5
2024/2/1,15:33:12,25,0.5
2024/2/1,15:33:10,22,0.5
2024/2/1,15:33:09,23,0.5
2024/2/1,15:33:09,25,1
2024/2/1,15:33:09,31,0.5
2024/2/1,15:33:08,41,0.5
2024/2/1,15:33:07,21,1
2024/2/1,15:33:07,25,0.5
2024/2/1,15:33:06,22,1
2024/2/1,15:33:05,41,1
2024/2/1,15:33:05,21,0.5
2024/2/1,15:33:05,23,1
2024/2/1,15:33:04,22,0.5
2024/2/1,15:33:03,27,1
2024/2/1,15:33:03,25,1
2024/2/1,15:33:01,24,0.5
2024/2/1,15:33:01,22,1
2024/2/1,15:33:01,21,1
2024/2/1,15:33:00,24,1
2024/2/1,15:32:59,27,0.5
2024/2/1,15:32:59,21,0.5
2024/2/1,15:32:58,22,0.5
2024/2/1,15:32:58,23,0.5
2024/2/1,15:32:58,104,0.5
2024/2/1,15:32:56,27,1
2024/2/1,15:32:56,103,1
2024/2/1,15:32:55,21,1
2024/2/1,15:32:55,22,1
2024/2/1,15:32:55,41,0.5
2024/2/1,15:32:55,73,0.5
2024/2/1,15:32:54,23,1
2024/2/1,15:32:54,32,0.5
2024/2/1,15:32:54,61,0.5
2024/2/1,15:32:53,62,0.5
2024/2/1,15:32:53,31,1
2024/2/1,15:32:53,41,1
2024/2/1,15:32:51,32,1
2024/2/1,15:32:51,73,1
2024/2/1,15:32:49,61,1
2024/2/1,15:32:49,62,1
2024/2/1,15:32:45,33,0.5
2024/2/1,15:32:44,62,0.5
2024/2/1,15:32:42,61,0.5
2024/2/1,15:32:42,33,1
2024/2/1,15:32:39,33,0.5
2024/2/1,15:32:38,61,1
2024/2/1,15:32:37,61,0.5
2024/2/1,15:32:35,33,1
2024/2/1,15:32:34,62,1
2024/2/1,15:32:33,61,1
2024/2/1,15:32:33,105,0.5
2024/2/1,15:32:32,33,0.5
2024/2/1,15:32:32,62,0.5
2024/2/1,15:32:30,61,0.5
2024/2/1,15:32:29,32,0.5
2024/2/1,15:32:27,121,1
2024/2/1,15:32:27,62,1
2024/2/1,15:32:26,61,1
2024/2/1,15:32:25,33,1
2024/2/1,15:32:24,41,0.5
2024/2/1,15:32:24,100,0.5
2024/2/1,15:32:23,107,1
2024/2/1,15:32:23,31,0.5
2024/2/1,15:32:23,46,0.5
2024/2/1,15:32:22,43,0.5
2024/2/1,15:32:22,42,0.5
2024/2/1,15:32:20,32,1
2024/2/1,15:32:20,44,0.5
2024/2/1,15:32:20,31,1
2024/2/1,15:32:19,41,1
2024/2/1,15:32:19,51,0.5
2024/2/1,15:32:18,52,0.5
2024/2/1,15:32:18,42,1
2024/2/1,15:32:18,44,1
2024/2/1,15:32:17,43,1
2024/2/1,15:32:17,46,1
2024/2/1,15:32:15,51,1
2024/2/1,15:32:15,52,1
2024/2/1,15:32:12,51,0.5
2024/2/1,15:32:12,52,0.5
2024/2/1,15:32:07,46,0.5
2024/2/1,15:32:02,102,0.5
2024/2/1,15:32:02,43,0.5
2024/2/1,15:32:01,105,1
2024/2/1,15:32:01,51,1
2024/2/1,15:32:01,52,1
2024/2/1,15:31:58,46,1
2024/2/1,15:31:58,103,0.5
2024/2/1,15:31:57,43,1
2024/2/1,15:31:54,43,0.5
2024/2/1,15:31:54,46,0.5
2024/2/1,15:31:48,44,0.5
2024/2/1,15:31:47,44,1
2024/2/1,15:31:41,42,0.5
2024/2/1,15:31:39,41,0.5
2024/2/1,15:31:39,2,0.5
2024/2/1,15:31:38,43,1
2024/2/1,15:31:38,104,1
2024/2/1,15:31:38,3,0.5
2024/2/1,15:31:37,42,1
2024/2/1,15:31:37,46,1
2024/2/1,15:31:36,11,0.5
2024/2/1,15:31:36,41,1
2024/2/1,15:31:34,2,1
2024/2/1,15:31:34,3,1
2024/2/1,15:31:33,11,1
2024/2/1,15:31:29,13,0.5
2024/2/1,15:31:24,13,1
2024/2/1,15:31:24,11,0.5
2024/2/1,15:31:20,3,0.5
2024/2/1,15:31:20,102,1
2024/2/1,15:31:19,2,0.5
2024/2/1,15:31:17,11,1
2024/2/1,15:31:16,3,1
2024/2/1,15:31:16,1,0.5
2024/2/1,15:31:16,41,0.5
2024/2/1,15:31:14,31,0.5
2024/2/1,15:31:14,27,0.5
2024/2/1,15:31:14,23,0.5
2024/2/1,15:31:14,1,1
2024/2/1,15:31:14,3,0.5
2024/2/1,15:31:13,22,0.5
2024/2/1,15:31:13,24,0.5
2024/2/1,15:31:12,21,0.5
2024/2/1,15:31:12,2,1
2024/2/1,15:31:11,100,1
2024/2/1,15:31:11,41,1
2024/2/1,15:31:11,3,1
2024/2/1,15:31:11,31,1
2024/2/1,15:31:10,23,1
2024/2/1,15:31:10,21,1
2024/2/1,15:31:10,24,1
2024/2/1,15:31:10,27,1
2024/2/1,15:31:10,22,1
2024/2/1,15:31:02,22,0.5
2024/2/1,15:31:01,27,0.5
2024/2/1,15:31:01,25,0.5
2024/2/1,15:31:00,21,0.5
2024/2/1,15:30:59,22,1
2024/2/1,15:30:57,24,0.5
2024/2/1,15:30:57,22,0.5
2024/2/1,15:30:54,24,1
2024/2/1,15:30:53,22,1
2024/2/1,15:30:53,27,1
2024/2/1,15:30:53,25,1
2024/2/1,15:30:51,21,1
2024/2/1,15:30:51,22,0.5
2024/2/1,15:30:50,25,0.5
2024/2/1,15:30:50,24,0.5
2024/2/1,15:30:50,27,0.5
2024/2/1,15:30:50,103,1
2024/2/1,15:30:48,22,1
2024/2/1,15:30:48,27,1
2024/2/1,15:30:47,25,1
2024/2/1,15:30:47,24,1
2024/2/1,15:29:59,121,0.5
2024/2/1,15:29:57,27,0.5
2024/2/1,15:29:55,22,0.5
2024/2/1,15:29:55,21,0.5
2024/2/1,15:29:55,25,0.5
2024/2/1,15:29:54,27,1
2024/2/1,15:29:52,22,1
2024/2/1,15:29:51,22,0.5
2024/2/1,15:29:51,23,0.5
2024/2/1,15:29:51,27,0.5
2024/2/1,15:29:49,24,0.5
2024/2/1,15:29:45,104,0.5
2024/2/1,15:29:44,31,0.5
2024/2/1,15:29:43,25,1
2024/2/1,15:29:43,24,1
2024/2/1,15:29:43,103,1
2024/2/1,15:29:42,41,0.5
2024/2/1,15:29:42,22,1
2024/2/1,15:29:42,32,0.5
2024/2/1,15:29:42,21,1
2024/2/1,15:29:42,27,1
2024/2/1,15:29:41,23,1
2024/2/1,15:29:41,33,0.5
2024/2/1,15:29:40,41,1
2024/2/1,15:29:40,62,0.5
2024/2/1,15:29:40,31,1
2024/2/1,15:29:39,61,0.5
2024/2/1,15:29:39,32,1
2024/2/1,15:29:37,33,1
2024/2/1,15:29:37,61,1
2024/2/1,15:29:36,62,1
2024/2/1,15:29:19,105,0.5
2024/2/1,15:29:16,33,0.5
2024/2/1,15:29:15,62,0.5
2024/2/1,15:29:14,61,0.5
2024/2/1,15:29:11,61,1
2024/2/1,15:29:09,61,0.5
2024/2/1,15:29:06,121,1
2024/2/1,15:29:05,62,1
2024/2/1,15:29:04,61,1
2024/2/1,15:29:03,33,1
2024/2/1,15:29:03,31,0.5
2024/2/1,15:29:03,32,0.5
2024/2/1,15:29:02,41,0.5
2024/2/1,15:29:02,46,0.5
2024/2/1,15:29:01,100,0.5
2024/2/1,15:29:01,107,1
2024/2/1,15:28:59,42,0.5
2024/2/1,15:28:59,32,1
2024/2/1,15:28:58,31,1
2024/2/1,15:28:58,41,1
2024/2/1,15:28:58,44,0.5
2024/2/1,15:28:58,43,0.5
2024/2/1,15:28:56,52,0.5
2024/2/1,15:28:56,51,0.5
2024/2/1,15:28:56,42,1
2024/2/1,15:28:55,44,1
2024/2/1,15:28:55,43,1
2024/2/1,15:28:55,46,1
2024/2/1,15:28:53,52,1
2024/2/1,15:28:53,51,1
2024/2/1,15:28:46,51,0.5
2024/2/1,15:28:43,52,0.5
2024/2/1,15:28:37,51,1
2024/2/1,15:28:37,52,1
2024/2/1,15:28:35,51,0.5
2024/2/1,15:28:35,52,0.5
2024/2/1,15:28:33,102,0.5
2024/2/1,15:28:31,46,0.5
2024/2/1,15:28:31,105,1
2024/2/1,15:28:31,51,1
2024/2/1,15:28:27,46,1
2024/2/1,15:28:24,43,0.5
2024/2/1,15:28:24,46,0.5
2024/2/1,15:28:23,44,0.5
2024/2/1,15:28:20,44,1
2024/2/1,15:28:18,44,0.5
2024/2/1,15:28:16,42,0.5
2024/2/1,15:28:12,44,1
2024/2/1,15:28:12,103,0.5
2024/2/1,15:28:11,41,0.5
2024/2/1,15:28:11,2,0.5
2024/2/1,15:28:10,43,1
2024/2/1,15:28:10,3,0.5
2024/2/1,15:28:10,46,1
2024/2/1,15:28:10,104,1
2024/2/1,15:28:09,42,1
2024/2/1,15:28:09,11,0.5
2024/2/1,15:28:08,41,1
2024/2/1,15:28:06,2,1
2024/2/1,15:28:05,3,1
2024/2/1,15:28:04,11,1
2024/2/1,15:27:50,11,0.5
2024/2/1,15:27:47,3,0.5
2024/2/1,15:27:47,2,0.5
2024/2/1,15:27:46,102,1
2024/2/1,15:27:43,3,1
2024/2/1,15:27:43,11,1
2024/2/1,15:27:42,41,0.5
2024/2/1,15:27:42,31,0.5
2024/2/1,15:27:41,27,0.5
2024/2/1,15:27:41,3,0.5
2024/2/1,15:27:41,23,0.5
2024/2/1,15:27:41,22,0.5
2024/2/1,15:27:39,2,1
2024/2/1,15:27:39,21,0.5
2024/2/1,15:27:39,100,1
2024/2/1,15:27:39,3,1
2024/2/1,15:27:39,24,0.5
2024/2/1,15:27:38,25,0.5
2024/2/1,15:27:38,31,1
2024/2/1,15:27:38,41,1
2024/2/1,15:27:37,23,1
2024/2/1,15:27:37,21,1
2024/2/1,15:27:36,22,1
2024/2/1,15:27:36,25,1
2024/2/1,15:27:35,24,1
2024/2/1,15:27:33,27,1
2024/2/1,15:27:31,24,0.5
2024/2/1,15:27:30,25,0.5
2024/2/1,15:27:30,27,0.5
2024/2/1,15:27:30,21,0.5
2024/2/1,15:27:28,24,1
2024/2/1,15:27:26,23,0.5
2024/2/1,15:27:25,22,0.5
2024/2/1,15:27:25,24,0.5
2024/2/1,15:27:23,21,1
2024/2/1,15:27:23,27,1
2024/2/1,15:27:23,23,1
2024/2/1,15:27:22,24,1
2024/2/1,15:27:22,22,1
2024/2/1,15:27:22,25,1
2024/2/1,15:27:21,27,0.5
2024/2/1,15:27:20,24,0.5
2024/2/1,15:27:20,25,0.5
2024/2/1,15:27:18,22,0.5
2024/2/1,15:27:16,22,1
2024/2/1,15:27:15,103,1
2024/2/1,15:27:15,27,1
2024/2/1,15:27:15,24,1
2024/2/1,15:27:15,25,1
2024/2/1,15:26:36,121,0.5
2024/2/1,15:26:32,27,0.5
2024/2/1,15:26:32,25,0.5
2024/2/1,15:26:32,24,0.5
2024/2/1,15:26:31,21,0.5
2024/2/1,15:26:27,27,1
2024/2/1,15:26:27,24,1
2024/2/1,15:26:26,21,1
2024/2/1,15:26:24,24,0.5
2024/2/1,15:26:23,27,0.5
2024/2/1,15:26:21,21,0.5
2024/2/1,15:26:20,22,0.5
2024/2/1,15:26:20,23,0.5
2024/2/1,15:26:19,41,0.5
2024/2/1,15:26:19,24,1
2024/2/1,15:26:19,104,0.5
2024/2/1,15:26:18,25,1
2024/2/1,15:26:18,21,1
2024/2/1,15:26:17,31,0.5
2024/2/1,15:26:17,103,1
2024/2/1,15:26:17,22,1
2024/2/1,15:26:16,27,1
2024/2/1,15:26:16,23,1
2024/2/1,15:26:14,73,0.5
2024/2/1,15:26:13,33,0.5
2024/2/1,15:26:13,32,0.5
2024/2/1,15:26:12,62,0.5
2024/2/1,15:26:12,41,1
2024/2/1,15:26:12,31,1
2024/2/1,15:26:11,61,0.5
2024/2/1,15:26:11,32,1
2024/2/1,15:26:10,73,1
2024/2/1,15:26:09,33,1
2024/2/1,15:26:08,62,1
2024/2/1,15:26:08,61,1
2024/2/1,15:25:59,33,0.5
2024/2/1,15:25:59,62,0.5
2024/2/1,15:25:57,61,0.5
2024/2/1,15:25:56,33,1
2024/2/1,15:25:54,33,0.5
2024/2/1,15:25:51,105,0.5
2024/2/1,15:25:50,61,1
2024/2/1,15:25:50,32,0.5
2024/2/1,15:25:49,121,1
2024/2/1,15:25:48,62,1
2024/2/1,15:25:47,33,1
2024/2/1,15:25:46,46,0.5
2024/2/1,15:25:46,41,0.5
2024/2/1,15:25:45,100,0.5
2024/2/1,15:25:44,31,0.5
2024/2/1,15:25:44,107,1
2024/2/1,15:25:43,43,0.5
2024/2/1,15:25:43,42,0.5
2024/2/1,15:25:42,32,1
2024/2/1,15:25:42,44,0.5
2024/2/1,15:25:42,31,1
2024/2/1,15:25:41,41,1
2024/2/1,15:25:40,42,1
2024/2/1,15:25:39,44,1
2024/2/1,15:25:39,46,1
2024/2/1,15:25:39,43,1
2024/2/1,15:25:37,51,0.5
2024/2/1,15:25:29,102,0.5
2024/2/1,15:25:26,52,0.5
2024/2/1,15:25:26,46,0.5
2024/2/1,15:25:25,105,1
2024/2/1,15:25:25,43,0.5
2024/2/1,15:25:25,44,0.5
2024/2/1,15:25:24,52,1
2024/2/1,15:25:23,51,1
2024/2/1,15:25:22,44,1
2024/2/1,15:25:21,43,1
2024/2/1,15:25:19,46,1
2024/2/1,15:25:15,43,0.5
2024/2/1,15:25:13,46,0.5
2024/2/1,15:25:09,44,0.5
2024/2/1,15:25:06,42,0.5
2024/2/1,15:25:05,46,1
2024/2/1,15:25:04,44,1
2024/2/1,15:25:03,46,0.5
2024/2/1,15:25:02,103,0.5
2024/2/1,15:25:01,41,0.5
2024/2/1,15:25:00,2,0.5
2024/2/1,15:25:00,46,1
2024/2/1,15:25:00,104,1
2024/2/1,15:25:00,43,1
2024/2/1,15:24:58,42,1
2024/2/1,15:24:58,11,0.5
2024/2/1,15:24:57,41,1
2024/2/1,15:24:56,2,1
2024/2/1,15:24:54,11,1
2024/2/1,15:24:46,11,0.5
2024/2/1,15:24:42,13,0.5
2024/2/1,15:24:39,13,1
2024/2/1,15:24:36,2,0.5
2024/2/1,15:24:35,102,1
2024/2/1,15:24:32,11,1
2024/2/1,15:24:31,3,1
2024/2/1,15:24:30,41,0.5
2024/2/1,15:24:29,3,0.5
2024/2/1,15:24:29,31,0.5
2024/2/1,15:24:29,23,0.5
2024/2/1,15:24:28,22,0.5
2024/2/1,15:24:27,21,0.5
2024/2/1,15:24:27,2,1
2024/2/1,15:24:27,25,0.5
2024/2/1,15:24:27,24,0.5
2024/2/1,15:24:26,100,1
2024/2/1,15:24:25,3,1
2024/2/1,15:24:25,41,1
2024/2/1,15:24:25,31,1
2024/2/1,15:24:25,23,1
2024/2/1,15:24:24,21,1
2024/2/1,15:24:24,25,1
2024/2/1,15:24:24,27,1
2024/2/1,15:24:24,24,1
2024/2/1,15:24:23,22,1
2024/2/1,15:24:22,27,0.5
2024/2/1,15:24:21,22,0.5
2024/2/1,15:24:21,25,0.5
2024/2/1,15:24:20,24,0.5
2024/2/1,15:24:19,21,0.5
2024/2/1,15:24:19,27,1
2024/2/1,15:24:18,22,1
2024/2/1,15:24:16,23,0.5
2024/2/1,15:24:16,22,0.5
2024/2/1,15:24:16,27,0.5
2024/2/1,15:24:15,21,1
2024/2/1,15:24:15,24,1
2024/2/1,15:24:14,22,1
2024/2/1,15:24:13,24,0.5
2024/2/1,15:24:13,23,1
2024/2/1,15:24:10,22,0.5
2024/2/1,15:24:08,22,1
2024/2/1,15:24:07,103,1
2024/2/1,15:24:07,24,1
2024/2/1,15:24:07,25,1
2024/2/1,15:24:06,27,1
2024/2/1,15:23:15,121,0.5
2024/2/1,15:23:13,24,0.5
2024/2/1,15:23:13,27,0.5
2024/2/1,15:23:13,25,0.5
2024/2/1,15:23:12,24,1
2024/2/1,15:23:12,21,0.5
2024/2/1,15:23:10,22,0.5
2024/2/1,15:23:07,21,1
2024/2/1,15:23:06,23,0.5
2024/2/1,15:23:06,31,0.5
2024/2/1,15:23:05,21,0.5
2024/2/1,15:23:05,104,0.5
2024/2/1,15:23:05,25,1
2024/2/1,15:23:05,25,1
2024/2/1,15:23:04,41,0.5
2024/2/1,15:23:04,21,1
2024/2/1,15:23:03,22,1
2024/2/1,15:23:03,32,0.5
2024/2/1,15:23:03,27,1
2024/2/1,15:23:02,103,1
2024/2/1,15:23:02,61,0.5
2024/2/1,15:23:02,23,1
2024/2/1,15:23:02,73,0.5
2024/2/1,15:23:02,33,0.5
2024/2/1,15:23:01,41,1
2024/2/1,15:23:01,62,0.5
2024/2/1,15:23:01,31,1
2024/2/1,15:23:00,32,1
2024/2/1,15:22:59,73,1
2024/2/1,15:22:59,62,1
2024/2/1,15:22:58,33,1
2024/2/1,15:22:57,61,1
2024/2/1,15:22:54,61,0.5
2024/2/1,15:22:51,61,1
2024/2/1,15:22:50,62,0.5
2024/2/1,15:22:49,105,0.5
