Date,Time,sensor,status
2024/1/29,17:06:47,107,0.5
2024/1/29,17:06:46,27,0.5
2024/1/29,17:06:45,23,0.5
2024/1/29,17:06:45,22,0.5
2024/1/29,17:06:44,121,0.5
2024/1/29,17:06:44,21,1
2024/1/29,17:06:44,31,0.5
2024/1/29,17:06:44,24,1
2024/1/29,17:06:44,25,1
2024/1/29,17:06:42,41,0.5
2024/1/29,17:06:42,22,1
2024/1/29,17:06:42,103,1
2024/1/29,17:06:41,23,1
2024/1/29,17:06:41,61,0.5
2024/1/29,17:06:41,27,1
2024/1/29,17:06:40,33,0.5
2024/1/29,17:06:39,41,1
2024/1/29,17:06:38,31,1
2024/1/29,17:06:35,61,1
2024/1/29,17:06:35,33,1
2024/1/29,17:06:29,62,0.5
2024/1/29,17:06:25,61,0.5
2024/1/29,17:06:23,61,1
2024/1/29,17:06:22,62,1
2024/1/29,17:06:20,62,0.5
2024/1/29,17:06:20,61,0.5
2024/1/29,17:06:20,33,0.5
2024/1/29,17:06:16,62,1
2024/1/29,17:06:14,61,1
2024/1/29,17:06:14,62,0.5
2024/1/29,17:06:14,32,0.5
2024/1/29,17:06:13,33,1
2024/1/29,17:06:13,61,0.5
2024/1/29,17:06:11,120,0.5
2024/1/29,17:06:08,33,0.5
2024/1/29,17:06:07,121,1
2024/1/29,17:06:07,62,1
2024/1/29,17:06:06,73,0.5
2024/1/29,17:06:06,32,1
2024/1/29,17:06:06,61,1
2024/1/29,17:06:05,71,0.5
2024/1/29,17:06:04,33,1
2024/1/29,17:06:02,71,1
2024/1/29,17:06:01,73,1
2024/1/29,17:05:58,71,0.5
2024/1/29,17:05:56,73,0.5
2024/1/29,17:05:45,33,0.5
2024/1/29,17:05:42,32,0.5
2024/1/29,17:05:41,120,1
2024/1/29,17:05:41,71,1
2024/1/29,17:05:40,73,1
2024/1/29,17:05:39,104,0.5
2024/1/29,17:05:38,33,1
2024/1/29,17:05:38,41,0.5
2024/1/29,17:05:35,107,1
2024/1/29,17:05:35,46,0.5
2024/1/29,17:05:34,42,0.5
2024/1/29,17:05:34,32,1
2024/1/29,17:05:32,41,1
2024/1/29,17:05:30,42,1
2024/1/29,17:05:28,43,1
2024/1/29,17:05:27,44,1
2024/1/29,17:05:27,46,1
2024/1/29,17:05:22,44,0.5
2024/1/29,17:05:21,46,0.5
2024/1/29,17:05:20,43,0.5
2024/1/29,17:05:17,44,1
2024/1/29,17:05:14,44,0.5
2024/1/29,17:05:05,103,0.5
2024/1/29,17:05:04,42,0.5
2024/1/29,17:05:03,44,1
2024/1/29,17:05:03,46,1
2024/1/29,17:05:02,41,0.5
2024/1/29,17:05:01,31,0.5
2024/1/29,17:05:01,43,1
2024/1/29,17:05:01,104,1
2024/1/29,17:05:01,27,0.5
2024/1/29,17:05:00,3,0.5
2024/1/29,17:05:00,23,0.5
2024/1/29,17:04:59,42,1
2024/1/29,17:04:59,22,0.5
2024/1/29,17:04:58,24,0.5
2024/1/29,17:04:58,3,1
2024/1/29,17:04:57,21,0.5
2024/1/29,17:04:57,41,1
2024/1/29,17:04:57,31,1
2024/1/29,17:04:56,23,1
2024/1/29,17:04:56,27,1
2024/1/29,17:04:55,24,1
2024/1/29,17:04:55,21,1
2024/1/29,17:04:54,22,1
2024/1/29,17:04:52,27,0.5
2024/1/29,17:04:51,22,0.5
2024/1/29,17:04:50,21,0.5
2024/1/29,17:04:49,25,0.5
2024/1/29,17:04:47,22,1
2024/1/29,17:04:47,27,1
2024/1/29,17:04:44,22,0.5
2024/1/29,17:04:44,23,0.5
2024/1/29,17:04:43,27,0.5
2024/1/29,17:04:42,25,1
2024/1/29,17:04:42,21,1
2024/1/29,17:04:41,31,0.5
2024/1/29,17:04:40,25,0.5
2024/1/29,17:04:40,21,0.5
2024/1/29,17:04:39,31,1
2024/1/29,17:04:37,22,1
2024/1/29,17:04:37,23,1
2024/1/29,17:04:36,27,1
2024/1/29,17:04:35,24,0.5
2024/1/29,17:04:35,100,0.5
2024/1/29,17:04:34,22,0.5
2024/1/29,17:04:33,23,0.5
2024/1/29,17:04:33,27,0.5
2024/1/29,17:04:32,21,1
2024/1/29,17:04:32,24,1
2024/1/29,17:04:32,41,0.5
2024/1/29,17:04:32,31,0.5
2024/1/29,17:04:32,25,1
2024/1/29,17:04:32,2,0.5
2024/1/29,17:04:31,23,1
2024/1/29,17:04:31,103,1
2024/1/29,17:04:30,3,0.5
2024/1/29,17:04:30,22,1
2024/1/29,17:04:30,31,1
2024/1/29,17:04:29,1,0.5
2024/1/29,17:04:29,27,1
2024/1/29,17:04:28,3,1
2024/1/29,17:04:28,41,1
2024/1/29,17:04:27,2,1
2024/1/29,17:04:24,100,1
2024/1/29,17:04:22,1,1
2024/1/29,17:04:16,1,0.5
2024/1/29,17:04:13,1,1
2024/1/29,17:04:09,1,0.5
2024/1/29,17:03:49,104,0.5
2024/1/29,17:03:45,44,0.5
2024/1/29,17:03:45,43,0.5
2024/1/29,17:03:42,43,1
2024/1/29,17:03:41,44,1
2024/1/29,17:03:36,44,0.5
2024/1/29,17:03:35,46,0.5
2024/1/29,17:03:35,43,0.5
2024/1/29,17:03:31,44,1
2024/1/29,17:03:30,46,1
2024/1/29,17:03:30,43,1
2024/1/29,17:03:28,46,0.5
2024/1/29,17:03:27,43,0.5
2024/1/29,17:03:23,44,0.5
2024/1/29,17:03:16,103,0.5
2024/1/29,17:03:15,42,0.5
2024/1/29,17:03:14,46,1
2024/1/29,17:03:13,44,1
2024/1/29,17:03:12,31,0.5
2024/1/29,17:03:12,43,1
2024/1/29,17:03:12,104,1
2024/1/29,17:03:12,3,0.5
2024/1/29,17:03:12,27,0.5
2024/1/29,17:03:11,23,0.5
2024/1/29,17:03:11,42,1
2024/1/29,17:03:10,22,0.5
2024/1/29,17:03:10,24,0.5
2024/1/29,17:03:10,21,0.5
2024/1/29,17:03:09,3,1
2024/1/29,17:03:08,41,1
2024/1/29,17:03:08,31,1
2024/1/29,17:03:07,24,1
2024/1/29,17:03:07,23,1
2024/1/29,17:03:06,21,1
2024/1/29,17:03:06,27,1
2024/1/29,17:03:06,22,1
2024/1/29,17:03:02,27,0.5
2024/1/29,17:03:01,21,0.5
2024/1/29,17:03:01,22,0.5
2024/1/29,17:02:59,24,0.5
2024/1/29,17:02:59,27,1
2024/1/29,17:02:57,22,1
2024/1/29,17:02:56,22,0.5
2024/1/29,17:02:55,27,0.5
2024/1/29,17:02:54,23,0.5
2024/1/29,17:02:53,31,0.5
2024/1/29,17:02:53,21,1
2024/1/29,17:02:52,25,1
2024/1/29,17:02:52,24,1
2024/1/29,17:02:51,25,0.5
2024/1/29,17:02:50,31,1
2024/1/29,17:02:50,21,0.5
2024/1/29,17:02:49,107,0.5
2024/1/29,17:02:49,22,1
2024/1/29,17:02:48,27,1
2024/1/29,17:02:48,24,0.5
2024/1/29,17:02:47,23,1
2024/1/29,17:02:47,121,0.5
2024/1/29,17:02:44,27,0.5
2024/1/29,17:02:44,22,0.5
2024/1/29,17:02:44,23,0.5
2024/1/29,17:02:43,21,1
2024/1/29,17:02:42,25,1
2024/1/29,17:02:42,24,1
2024/1/29,17:02:41,31,0.5
2024/1/29,17:02:41,41,0.5
2024/1/29,17:02:41,27,1
2024/1/29,17:02:40,103,1
2024/1/29,17:02:40,22,1
2024/1/29,17:02:39,23,1
2024/1/29,17:02:38,32,0.5
2024/1/29,17:02:37,33,0.5
2024/1/29,17:02:36,41,1
2024/1/29,17:02:36,31,1
2024/1/29,17:02:35,61,0.5
2024/1/29,17:02:34,62,0.5
2024/1/29,17:02:33,32,1
2024/1/29,17:02:32,61,1
2024/1/29,17:02:31,33,1
2024/1/29,17:02:24,33,0.5
2024/1/29,17:02:22,62,1
2024/1/29,17:02:20,62,0.5
2024/1/29,17:02:18,61,0.5
2024/1/29,17:02:13,61,1
2024/1/29,17:02:13,61,0.5
2024/1/29,17:02:11,120,0.5
2024/1/29,17:02:07,71,0.5
2024/1/29,17:02:07,62,1
2024/1/29,17:02:06,121,1
2024/1/29,17:02:06,73,0.5
2024/1/29,17:02:06,33,1
2024/1/29,17:02:06,61,1
2024/1/29,17:02:02,73,1
2024/1/29,17:02:02,71,1
2024/1/29,17:01:57,71,0.5
2024/1/29,17:01:56,73,0.5
2024/1/29,17:01:44,33,0.5
2024/1/29,17:01:39,120,1
2024/1/29,17:01:38,71,1
2024/1/29,17:01:38,73,1
2024/1/29,17:01:37,104,0.5
2024/1/29,17:01:35,33,1
2024/1/29,17:01:34,31,0.5
2024/1/29,17:01:33,107,1
2024/1/29,17:01:33,41,0.5
2024/1/29,17:01:33,46,0.5
2024/1/29,17:01:32,42,0.5
2024/1/29,17:01:32,44,0.5
2024/1/29,17:01:32,32,1
2024/1/29,17:01:31,31,1
2024/1/29,17:01:30,41,1
2024/1/29,17:01:30,43,0.5
2024/1/29,17:01:28,42,1
2024/1/29,17:01:25,46,1
2024/1/29,17:01:25,43,1
2024/1/29,17:01:25,44,1
2024/1/29,17:01:22,44,0.5
2024/1/29,17:01:20,46,0.5
2024/1/29,17:01:19,43,0.5
2024/1/29,17:01:15,44,1
2024/1/29,17:01:12,44,0.5
2024/1/29,17:01:05,103,0.5
2024/1/29,17:01:04,44,1
2024/1/29,17:01:03,42,0.5
2024/1/29,17:01:03,46,1
2024/1/29,17:01:01,31,0.5
2024/1/29,17:01:01,43,1
2024/1/29,17:01:01,104,1
2024/1/29,17:01:01,41,0.5
2024/1/29,17:01:01,3,0.5
2024/1/29,17:01:00,27,0.5
2024/1/29,17:01:00,22,0.5
2024/1/29,17:01:00,42,1
2024/1/29,17:00:58,24,0.5
2024/1/29,17:00:58,3,1
2024/1/29,17:00:58,31,1
2024/1/29,17:00:57,41,1
2024/1/29,17:00:57,25,0.5
2024/1/29,17:00:56,23,1
2024/1/29,17:00:56,27,1
2024/1/29,17:00:55,22,1
2024/1/29,17:00:53,24,1
2024/1/29,17:00:53,25,1
2024/1/29,17:00:50,25,0.5
2024/1/29,17:00:49,24,0.5
2024/1/29,17:00:48,23,0.5
2024/1/29,17:00:47,24,1
2024/1/29,17:00:46,27,0.5
2024/1/29,17:00:46,25,1
2024/1/29,17:00:45,24,0.5
2024/1/29,17:00:44,27,1
2024/1/29,17:00:44,23,1
2024/1/29,17:00:42,25,0.5
2024/1/29,17:00:41,27,0.5
2024/1/29,17:00:40,22,0.5
2024/1/29,17:00:40,23,0.5
2024/1/29,17:00:40,25,1
2024/1/29,17:00:39,21,1
2024/1/29,17:00:38,24,1
2024/1/29,17:00:37,21,0.5
2024/1/29,17:00:37,25,0.5
2024/1/29,17:00:35,22,1
2024/1/29,17:00:34,23,1
2024/1/29,17:00:34,27,1
2024/1/29,17:00:32,22,0.5
2024/1/29,17:00:32,23,0.5
2024/1/29,17:00:32,100,0.5
2024/1/29,17:00:32,31,0.5
2024/1/29,17:00:31,27,0.5
2024/1/29,17:00:30,2,0.5
2024/1/29,17:00:30,21,1
2024/1/29,17:00:30,25,1
2024/1/29,17:00:29,3,0.5
2024/1/29,17:00:29,41,0.5
2024/1/29,17:00:29,23,1
2024/1/29,17:00:28,103,1
2024/1/29,17:00:28,31,1
2024/1/29,17:00:28,22,1
2024/1/29,17:00:27,27,1
2024/1/29,17:00:26,3,1
2024/1/29,17:00:25,41,1
2024/1/29,17:00:25,2,1
2024/1/29,17:00:23,1,0.5
2024/1/29,17:00:22,100,1
2024/1/29,17:00:19,1,1
2024/1/29,17:00:15,1,0.5
2024/1/29,17:00:04,1,1
2024/1/29,17:00:01,1,0.5
2024/1/29,16:58:40,104,0.5
2024/1/29,16:58:35,43,0.5
2024/1/29,16:58:34,46,0.5
2024/1/29,16:58:33,44,0.5
2024/1/29,16:58:31,46,1
2024/1/29,16:58:13,46,0.5
2024/1/29,16:58:08,46,1
2024/1/29,16:58:08,44,1
2024/1/29,16:58:08,43,1
2024/1/29,16:58:04,46,0.5
2024/1/29,16:58:03,44,0.5
2024/1/29,16:58:03,43,0.5
2024/1/29,16:57:47,103,0.5
2024/1/29,16:57:45,42,0.5
2024/1/29,16:57:45,46,1
2024/1/29,16:57:45,44,1
2024/1/29,16:57:43,41,0.5
2024/1/29,16:57:43,104,1
2024/1/29,16:57:43,43,1
2024/1/29,16:57:43,42,1
2024/1/29,16:57:42,3,0.5
2024/1/29,16:57:42,27,0.5
2024/1/29,16:57:41,23,0.5
2024/1/29,16:57:40,21,0.5
2024/1/29,16:57:40,24,0.5
2024/1/29,16:57:39,41,1
2024/1/29,16:57:38,23,1
2024/1/29,16:57:37,24,1
2024/1/29,16:57:37,21,1
2024/1/29,16:57:37,27,1
2024/1/29,16:57:36,22,1
2024/1/29,16:57:32,22,0.5
2024/1/29,16:57:32,27,0.5
2024/1/29,16:57:30,25,0.5
2024/1/29,16:57:29,21,0.5
2024/1/29,16:57:29,24,0.5
2024/1/29,16:57:28,22,1
2024/1/29,16:57:28,27,1
2024/1/29,16:57:25,22,0.5
2024/1/29,16:57:24,23,0.5
2024/1/29,16:57:23,27,0.5
2024/1/29,16:57:23,31,0.5
2024/1/29,16:57:22,25,1
2024/1/29,16:57:22,21,1
2024/1/29,16:57:22,24,1
2024/1/29,16:57:20,21,0.5
2024/1/29,16:57:20,31,1
2024/1/29,16:57:20,25,0.5
2024/1/29,16:57:19,24,0.5
2024/1/29,16:57:18,22,1
2024/1/29,16:57:18,27,1
2024/1/29,16:57:17,23,1
2024/1/29,16:57:15,27,0.5
2024/1/29,16:57:15,107,0.5
2024/1/29,16:57:15,22,0.5
2024/1/29,16:57:13,21,1
2024/1/29,16:57:13,25,1
2024/1/29,16:57:13,24,1
2024/1/29,16:57:13,121,0.5
2024/1/29,16:57:13,41,0.5
2024/1/29,16:57:13,31,0.5
2024/1/29,16:57:11,22,1
2024/1/29,16:57:11,103,1
2024/1/29,16:57:10,27,1
2024/1/29,16:57:08,61,0.5
2024/1/29,16:57:08,33,0.5
2024/1/29,16:57:07,41,1
2024/1/29,16:57:07,31,1
2024/1/29,16:57:06,62,0.5
2024/1/29,16:57:04,61,1
2024/1/29,16:57:03,33,1
2024/1/29,16:57:03,62,1
2024/1/29,16:56:54,62,0.5
2024/1/29,16:56:54,33,0.5
2024/1/29,16:56:53,61,0.5
2024/1/29,16:56:49,62,1
2024/1/29,16:56:49,33,1
2024/1/29,16:56:48,62,0.5
2024/1/29,16:56:47,61,1
2024/1/29,16:56:46,33,0.5
2024/1/29,16:56:45,61,0.5
2024/1/29,16:56:45,120,0.5
2024/1/29,16:56:41,121,1
2024/1/29,16:56:41,73,0.5
2024/1/29,16:56:41,62,1
2024/1/29,16:56:40,61,1
2024/1/29,16:56:39,71,0.5
2024/1/29,16:56:38,33,1
2024/1/29,16:56:37,71,1
2024/1/29,16:56:35,73,1
2024/1/29,16:56:33,71,0.5
2024/1/29,16:56:32,73,0.5
2024/1/29,16:56:21,33,0.5
2024/1/29,16:56:16,71,1
2024/1/29,16:56:16,120,1
2024/1/29,16:56:15,73,1
2024/1/29,16:56:14,33,1
2024/1/29,16:56:13,104,0.5
2024/1/29,16:56:13,41,0.5
2024/1/29,16:56:10,31,0.5
2024/1/29,16:56:10,107,1
2024/1/29,16:56:09,42,0.5
2024/1/29,16:56:09,46,0.5
2024/1/29,16:56:08,44,0.5
2024/1/29,16:56:07,31,1
2024/1/29,16:56:07,32,1
2024/1/29,16:56:07,43,0.5
2024/1/29,16:56:06,41,1
2024/1/29,16:56:04,42,1
2024/1/29,16:56:01,46,1
2024/1/29,16:56:01,43,1
2024/1/29,16:56:01,44,1
2024/1/29,16:55:57,44,0.5
2024/1/29,16:55:57,43,0.5
2024/1/29,16:55:56,46,0.5
2024/1/29,16:55:55,42,0.5
2024/1/29,16:55:53,44,1
2024/1/29,16:55:52,42,1
2024/1/29,16:55:50,44,0.5
2024/1/29,16:55:43,103,0.5
2024/1/29,16:55:42,46,1
2024/1/29,16:55:42,42,0.5
2024/1/29,16:55:41,44,1
2024/1/29,16:55:40,43,1
2024/1/29,16:55:39,41,0.5
2024/1/29,16:55:39,104,1
2024/1/29,16:55:39,31,0.5
2024/1/29,16:55:38,3,0.5
2024/1/29,16:55:37,23,0.5
2024/1/29,16:55:37,42,1
2024/1/29,16:55:37,22,0.5
2024/1/29,16:55:36,27,0.5
2024/1/29,16:55:36,24,0.5
2024/1/29,16:55:35,3,1
2024/1/29,16:55:35,21,0.5
2024/1/29,16:55:35,31,1
2024/1/29,16:55:35,41,1
2024/1/29,16:55:33,23,1
2024/1/29,16:55:33,27,1
2024/1/29,16:55:32,22,1
2024/1/29,16:55:32,21,1
2024/1/29,16:55:32,24,1
2024/1/29,16:55:28,24,0.5
2024/1/29,16:55:28,22,0.5
2024/1/29,16:55:27,21,0.5
2024/1/29,16:55:25,25,0.5
2024/1/29,16:55:24,22,1
2024/1/29,16:55:24,27,0.5
2024/1/29,16:55:22,22,0.5
2024/1/29,16:55:20,21,1
2024/1/29,16:55:20,25,1
2024/1/29,16:55:20,31,0.5
2024/1/29,16:55:17,31,1
2024/1/29,16:55:17,21,0.5
2024/1/29,16:55:16,25,0.5
2024/1/29,16:55:15,22,1
2024/1/29,16:55:14,27,1
2024/1/29,16:55:11,100,0.5
2024/1/29,16:55:11,23,0.5
2024/1/29,16:55:10,24,1
2024/1/29,16:55:10,41,0.5
2024/1/29,16:55:10,25,1
2024/1/29,16:55:10,31,0.5
2024/1/29,16:55:10,27,0.5
2024/1/29,16:55:10,21,1
2024/1/29,16:55:10,2,0.5
2024/1/29,16:55:09,3,0.5
2024/1/29,16:55:09,23,1
2024/1/29,16:55:09,103,1
2024/1/29,16:55:07,31,1
2024/1/29,16:55:07,27,1
2024/1/29,16:55:06,3,1
2024/1/29,16:55:06,41,1
2024/1/29,16:55:05,2,1
2024/1/29,16:55:02,100,1
2024/1/29,16:54:54,1,0.5
2024/1/29,16:54:48,1,1
2024/1/29,16:54:44,1,0.5
2024/1/29,16:54:35,1,1
2024/1/29,16:54:24,1,0.5
2024/1/29,16:53:51,104,0.5
2024/1/29,16:53:35,44,0.5
2024/1/29,16:53:34,46,0.5
2024/1/29,16:53:33,43,0.5
2024/1/29,16:53:19,103,0.5
2024/1/29,16:53:17,44,1
2024/1/29,16:53:16,42,0.5
2024/1/29,16:53:16,46,1
2024/1/29,16:53:14,43,1
2024/1/29,16:53:13,104,1
2024/1/29,16:53:12,27,0.5
2024/1/29,16:53:12,42,1
2024/1/29,16:53:12,23,0.5
2024/1/29,16:53:12,22,0.5
2024/1/29,16:53:12,24,0.5
2024/1/29,16:53:11,3,1
2024/1/29,16:53:11,41,1
2024/1/29,16:53:10,31,1
2024/1/29,16:53:09,21,0.5
2024/1/29,16:53:09,24,1
2024/1/29,16:53:09,23,1
2024/1/29,16:53:08,27,1
2024/1/29,16:53:07,22,1
2024/1/29,16:53:07,21,1
2024/1/29,16:53:02,27,0.5
2024/1/29,16:53:02,22,0.5
2024/1/29,16:53:01,21,0.5
2024/1/29,16:53:00,25,0.5
2024/1/29,16:52:59,24,0.5
2024/1/29,16:52:58,27,1
2024/1/29,16:52:58,22,1
2024/1/29,16:52:55,27,0.5
2024/1/29,16:52:55,22,0.5
2024/1/29,16:52:55,23,0.5
2024/1/29,16:52:53,21,1
2024/1/29,16:52:52,25,1
2024/1/29,16:52:52,24,1
2024/1/29,16:52:50,21,0.5
2024/1/29,16:52:49,25,0.5
2024/1/29,16:52:48,22,1
2024/1/29,16:52:47,23,1
2024/1/29,16:52:47,107,0.5
2024/1/29,16:52:47,27,1
2024/1/29,16:52:46,121,0.5
2024/1/29,16:52:44,24,0.5
2024/1/29,16:52:43,27,0.5
2024/1/29,16:52:42,23,0.5
2024/1/29,16:52:42,22,0.5
2024/1/29,16:52:41,21,1
2024/1/29,16:52:41,24,1
2024/1/29,16:52:40,25,1
2024/1/29,16:52:40,31,0.5
2024/1/29,16:52:40,41,0.5
2024/1/29,16:52:39,22,1
2024/1/29,16:52:39,23,1
2024/1/29,16:52:38,103,1
2024/1/29,16:52:37,32,0.5
2024/1/29,16:52:37,27,1
2024/1/29,16:52:36,33,0.5
2024/1/29,16:52:35,41,1
2024/1/29,16:52:35,31,1
2024/1/29,16:52:34,62,0.5
2024/1/29,16:52:34,61,0.5
2024/1/29,16:52:31,61,1
2024/1/29,16:52:31,33,1
2024/1/29,16:52:30,62,1
2024/1/29,16:52:24,33,0.5
2024/1/29,16:52:23,61,0.5
2024/1/29,16:52:22,62,0.5
2024/1/29,16:52:16,62,1
2024/1/29,16:52:15,62,0.5
2024/1/29,16:52:15,61,1
2024/1/29,16:52:14,61,0.5
2024/1/29,16:52:12,120,0.5
2024/1/29,16:52:08,62,1
2024/1/29,16:52:08,121,1
2024/1/29,16:52:08,73,0.5
2024/1/29,16:52:07,61,1
2024/1/29,16:52:06,71,0.5
2024/1/29,16:52:06,73,1
2024/1/29,16:52:05,33,1
2024/1/29,16:52:03,71,1
2024/1/29,16:51:58,73,0.5
2024/1/29,16:51:57,71,0.5
2024/1/29,16:51:45,33,0.5
2024/1/29,16:51:45,120,1
2024/1/29,16:51:43,71,1
2024/1/29,16:51:42,73,1
2024/1/29,16:51:41,104,0.5
2024/1/29,16:51:40,33,1
2024/1/29,16:51:40,41,0.5
2024/1/29,16:51:38,31,0.5
2024/1/29,16:51:37,107,1
2024/1/29,16:51:37,46,0.5
2024/1/29,16:51:37,42,0.5
2024/1/29,16:51:35,31,1
2024/1/29,16:51:35,32,1
2024/1/29,16:51:35,43,0.5
2024/1/29,16:51:34,41,1
2024/1/29,16:51:34,44,0.5
2024/1/29,16:51:31,42,1
2024/1/29,16:51:29,43,1
2024/1/29,16:51:29,44,1
2024/1/29,16:51:29,46,1
2024/1/29,16:51:24,44,0.5
2024/1/29,16:51:23,46,0.5
2024/1/29,16:51:07,103,0.5
2024/1/29,16:51:06,42,0.5
2024/1/29,16:51:06,44,1
2024/1/29,16:51:05,46,1
2024/1/29,16:51:04,31,0.5
2024/1/29,16:51:03,104,1
2024/1/29,16:51:03,41,0.5
2024/1/29,16:51:03,27,0.5
2024/1/29,16:51:02,23,0.5
2024/1/29,16:51:02,42,1
2024/1/29,16:51:01,22,0.5
2024/1/29,16:51:00,21,0.5
2024/1/29,16:51:00,24,0.5
2024/1/29,16:51:00,31,1
2024/1/29,16:51:00,25,0.5
2024/1/29,16:51:00,41,1
2024/1/29,16:50:59,23,1
2024/1/29,16:50:58,22,1
2024/1/29,16:50:58,27,1
2024/1/29,16:50:55,24,1
2024/1/29,16:50:55,25,1
2024/1/29,16:50:55,21,1
2024/1/29,16:50:53,21,0.5
2024/1/29,16:50:53,25,0.5
2024/1/29,16:50:53,24,0.5
2024/1/29,16:50:49,23,0.5
2024/1/29,16:50:49,27,0.5
2024/1/29,16:50:48,22,0.5
2024/1/29,16:50:46,21,1
2024/1/29,16:50:46,25,1
2024/1/29,16:50:45,24,1
2024/1/29,16:50:44,21,0.5
2024/1/29,16:50:43,25,0.5
2024/1/29,16:50:42,22,1
2024/1/29,16:50:42,23,1
2024/1/29,16:50:41,24,0.5
2024/1/29,16:50:41,27,1
2024/1/29,16:50:38,27,0.5
2024/1/29,16:50:38,100,0.5
2024/1/29,16:50:38,22,0.5
2024/1/29,16:50:38,23,0.5
2024/1/29,16:50:37,25,1
2024/1/29,16:50:37,21,1
2024/1/29,16:50:37,23,1
2024/1/29,16:50:37,41,0.5
2024/1/29,16:50:37,31,0.5
2024/1/29,16:50:36,3,0.5
2024/1/29,16:50:36,2,0.5
2024/1/29,16:50:36,24,1
2024/1/29,16:50:35,103,1
2024/1/29,16:50:34,22,1
2024/1/29,16:50:34,31,1
2024/1/29,16:50:34,27,1
2024/1/29,16:50:33,3,1
2024/1/29,16:50:32,41,1
2024/1/29,16:50:32,1,0.5
2024/1/29,16:50:32,2,1
2024/1/29,16:50:29,100,1
2024/1/29,16:50:27,1,1
2024/1/29,16:50:24,1,0.5
2024/1/29,16:50:18,1,1
2024/1/29,16:50:12,1,0.5
2024/1/29,16:50:09,1,1
2024/1/29,16:49:33,104,0.5
2024/1/29,16:49:31,43,0.5
2024/1/29,16:49:29,46,0.5
2024/1/29,16:49:26,44,0.5
2024/1/29,16:49:13,42,0.5
2024/1/29,16:49:12,103,0.5
2024/1/29,16:49:11,44,1
2024/1/29,16:49:11,46,1
2024/1/29,16:49:08,43,1
2024/1/29,16:49:08,104,1
2024/1/29,16:49:07,27,0.5
2024/1/29,16:49:07,31,0.5
2024/1/29,16:49:07,3,0.5
2024/1/29,16:49:07,41,0.5
2024/1/29,16:49:06,42,1
2024/1/29,16:49:06,23,0.5
2024/1/29,16:49:05,22,0.5
2024/1/29,16:49:04,3,1
2024/1/29,16:49:04,24,0.5
2024/1/29,16:49:04,31,1
2024/1/29,16:49:03,41,1
2024/1/29,16:49:03,21,0.5
2024/1/29,16:49:02,23,1
2024/1/29,16:49:02,24,1
2024/1/29,16:49:00,27,1
2024/1/29,16:49:00,22,1
2024/1/29,16:49:00,21,1
2024/1/29,16:48:57,27,0.5
2024/1/29,16:48:56,22,0.5
2024/1/29,16:48:55,21,0.5
2024/1/29,16:48:54,25,0.5
2024/1/29,16:48:54,24,0.5
2024/1/29,16:48:52,27,1
2024/1/29,16:48:52,22,1
2024/1/29,16:48:51,27,0.5
2024/1/29,16:48:48,22,0.5
2024/1/29,16:48:47,23,0.5
2024/1/29,16:48:47,21,1
2024/1/29,16:48:47,25,1
2024/1/29,16:48:46,24,1
2024/1/29,16:48:44,21,0.5
2024/1/29,16:48:44,25,0.5
2024/1/29,16:48:43,24,0.5
