Date,Time,sensor,status
2023/10/26,15:06:56,31,0.5
2023/10/26,15:06:54,103,0.5
2023/10/26,15:06:53,31,1
2023/10/26,15:06:52,43,0.5
2023/10/26,15:06:52,46,1
2023/10/26,15:06:51,42,1
2023/10/26,15:06:49,46,0.5
2023/10/26,15:06:46,46,1
2023/10/26,15:06:41,43,1
2023/10/26,15:06:39,3,0.5
2023/10/26,15:06:37,27,0.5
2023/10/26,15:06:36,104,1
2023/10/26,15:06:35,21,0.5
2023/10/26,15:06:33,3,1
2023/10/26,15:06:33,22,0.5
2023/10/26,15:06:33,24,0.5
2023/10/26,15:06:32,23,0.5
2023/10/26,15:06:32,25,0.5
2023/10/26,15:06:31,27,1
2023/10/26,15:06:30,21,1
2023/10/26,15:06:28,24,1
2023/10/26,15:06:24,24,0.5
2023/10/26,15:06:24,23,1
2023/10/26,15:06:21,23,0.5
2023/10/26,15:06:19,24,1
2023/10/26,15:06:19,23,1
2023/10/26,15:06:19,25,1
2023/10/26,15:06:11,23,0.5
2023/10/26,15:06:07,23,1
2023/10/26,15:06:06,101,0.5
2023/10/26,15:06:06,25,0.5
2023/10/26,15:06:05,102,0.5
2023/10/26,15:06:03,23,0.5
2023/10/26,15:05:55,23,1
2023/10/26,15:05:55,25,1
2023/10/26,15:05:54,41,0.5
2023/10/26,15:05:52,22,1
2023/10/26,15:05:52,103,1
2023/10/26,15:05:51,2,0.5
2023/10/26,15:05:51,41,1
2023/10/26,15:05:48,11,0.5
2023/10/26,15:05:46,2,1
2023/10/26,15:05:46,12,0.5
2023/10/26,15:05:42,12,1
2023/10/26,15:05:38,12,0.5
2023/10/26,15:05:33,12,1
2023/10/26,15:05:29,12,0.5
2023/10/26,15:05:27,12,1
2023/10/26,15:05:27,100,0.5
2023/10/26,15:05:23,12,0.5
2023/10/26,15:05:21,12,1
2023/10/26,15:05:18,101,1
2023/10/26,15:05:15,2,0.5
2023/10/26,15:05:14,11,1
2023/10/26,15:05:14,102,1
2023/10/26,15:05:13,1,0.5
2023/10/26,15:05:06,100,1
2023/10/26,15:05:04,1,1
2023/10/26,15:04:52,100,0.5
2023/10/26,15:04:48,1,0.5
2023/10/26,15:04:39,1,1
2023/10/26,15:04:39,103,0.5
2023/10/26,15:04:37,1,0.5
2023/10/26,15:04:33,1,1
2023/10/26,15:04:31,100,1
2023/10/26,15:04:30,2,1
2023/10/26,15:04:29,22,0.5
2023/10/26,15:04:28,24,0.5
2023/10/26,15:04:23,24,1
2023/10/26,15:04:20,24,0.5
2023/10/26,15:04:16,22,1
2023/10/26,15:04:13,24,1
2023/10/26,15:04:10,24,0.5
2023/10/26,15:04:05,104,0.5
2023/10/26,15:04:01,22,0.5
2023/10/26,15:03:58,41,0.5
2023/10/26,15:03:57,24,1
2023/10/26,15:03:55,22,1
2023/10/26,15:03:55,103,1
2023/10/26,15:03:53,31,0.5
2023/10/26,15:03:52,42,0.5
2023/10/26,15:03:48,43,0.5
2023/10/26,15:03:48,42,1
2023/10/26,15:03:48,31,1
2023/10/26,15:03:48,44,0.5
2023/10/26,15:03:46,42,0.5
2023/10/26,15:03:45,46,0.5
2023/10/26,15:03:45,43,1
2023/10/26,15:03:45,44,1
2023/10/26,15:03:42,43,0.5
2023/10/26,15:03:41,44,0.5
2023/10/26,15:03:41,41,1
2023/10/26,15:03:40,42,1
2023/10/26,15:03:39,44,1
2023/10/26,15:03:39,43,1
2023/10/26,15:03:37,44,0.5
2023/10/26,15:03:35,43,0.5
2023/10/26,15:03:33,42,0.5
2023/10/26,15:03:32,46,1
2023/10/26,15:03:31,42,1
2023/10/26,15:03:30,106,0.5
2023/10/26,15:03:29,43,1
2023/10/26,15:03:29,43,0.5
2023/10/26,15:03:29,44,1
2023/10/26,15:03:28,41,0.5
2023/10/26,15:03:28,42,0.5
2023/10/26,15:03:27,43,1
2023/10/26,15:03:26,44,0.5
2023/10/26,15:03:24,41,1
2023/10/26,15:03:24,43,0.5
2023/10/26,15:03:23,42,1
2023/10/26,15:03:21,104,1
2023/10/26,15:03:21,45,0.5
2023/10/26,15:03:21,44,1
2023/10/26,15:03:19,43,1
2023/10/26,15:03:04,104,0.5
2023/10/26,15:02:57,43,0.5
2023/10/26,15:02:57,44,0.5
2023/10/26,15:02:56,106,1
2023/10/26,15:02:55,45,1
2023/10/26,15:02:54,43,1
2023/10/26,15:02:52,43,0.5
2023/10/26,15:02:49,43,1
2023/10/26,15:02:49,44,1
2023/10/26,15:02:48,46,0.5
2023/10/26,15:02:45,44,0.5
2023/10/26,15:02:45,43,0.5
2023/10/26,15:02:45,46,1
2023/10/26,15:02:39,46,0.5
2023/10/26,15:02:38,105,0.5
2023/10/26,15:02:36,46,1
2023/10/26,15:02:35,44,1
2023/10/26,15:02:32,44,0.5
2023/10/26,15:02:30,104,1
2023/10/26,15:02:29,44,1
2023/10/26,15:02:29,51,0.5
2023/10/26,15:02:13,104,0.5
2023/10/26,15:02:10,43,1
2023/10/26,15:02:04,43,0.5
2023/10/26,15:01:58,105,1
2023/10/26,15:01:58,51,1
2023/10/26,15:01:52,43,1
2023/10/26,15:01:51,44,0.5
2023/10/26,15:01:46,43,0.5
2023/10/26,15:01:45,44,1
2023/10/26,15:01:44,43,1
2023/10/26,15:01:41,43,0.5
2023/10/26,15:01:37,103,0.5
2023/10/26,15:01:33,43,1
2023/10/26,15:01:33,3,0.5
2023/10/26,15:01:30,21,0.5
2023/10/26,15:01:29,104,1
2023/10/26,15:01:28,27,0.5
2023/10/26,15:01:26,3,1
2023/10/26,15:01:26,24,0.5
2023/10/26,15:01:24,24,1
2023/10/26,15:01:24,27,1
2023/10/26,15:01:24,25,0.5
2023/10/26,15:01:23,23,0.5
2023/10/26,15:01:22,21,1
2023/10/26,15:01:21,24,0.5
2023/10/26,15:01:19,24,1
2023/10/26,15:01:18,23,1
2023/10/26,15:01:17,25,1
2023/10/26,15:01:11,24,0.5
2023/10/26,15:01:10,25,0.5
2023/10/26,15:01:10,23,0.5
2023/10/26,15:01:04,101,0.5
2023/10/26,15:01:04,102,0.5
2023/10/26,15:01:02,23,1
2023/10/26,15:00:59,23,0.5
2023/10/26,15:00:58,25,1
2023/10/26,15:00:58,23,1
2023/10/26,15:00:55,24,1
2023/10/26,15:00:55,41,0.5
2023/10/26,15:00:53,103,1
2023/10/26,15:00:53,3,0.5
2023/10/26,15:00:51,2,0.5
2023/10/26,15:00:50,41,1
2023/10/26,15:00:47,11,0.5
2023/10/26,15:00:46,3,1
2023/10/26,15:00:46,2,1
2023/10/26,15:00:46,12,0.5
2023/10/26,15:00:41,11,1
2023/10/26,15:00:38,11,0.5
2023/10/26,15:00:38,12,1
2023/10/26,15:00:26,100,0.5
2023/10/26,15:00:19,101,1
2023/10/26,15:00:15,3,0.5
2023/10/26,15:00:15,102,1
2023/10/26,15:00:15,2,0.5
2023/10/26,15:00:14,11,1
2023/10/26,15:00:10,3,1
2023/10/26,15:00:10,1,0.5
2023/10/26,15:00:06,100,1
2023/10/26,15:00:03,1,1
2023/10/26,14:59:41,100,0.5
2023/10/26,14:59:36,1,0.5
2023/10/26,14:59:24,103,0.5
2023/10/26,14:59:18,3,0.5
2023/10/26,14:59:17,1,1
2023/10/26,14:59:16,100,1
2023/10/26,14:59:13,2,1
2023/10/26,14:59:13,22,0.5
2023/10/26,14:59:12,24,0.5
2023/10/26,14:59:11,3,1
2023/10/26,14:59:08,22,1
2023/10/26,14:59:02,24,1
2023/10/26,14:58:59,24,0.5
2023/10/26,14:58:52,104,0.5
2023/10/26,14:58:49,41,0.5
2023/10/26,14:58:47,24,1
2023/10/26,14:58:46,22,0.5
2023/10/26,14:58:46,31,0.5
2023/10/26,14:58:45,46,0.5
2023/10/26,14:58:44,103,1
2023/10/26,14:58:43,42,0.5
2023/10/26,14:58:40,46,1
2023/10/26,14:58:39,31,1
2023/10/26,14:58:38,41,1
2023/10/26,14:58:37,43,0.5
2023/10/26,14:58:36,42,1
2023/10/26,14:58:34,41,0.5
2023/10/26,14:58:33,42,0.5
2023/10/26,14:58:33,46,0.5
2023/10/26,14:58:32,43,1
2023/10/26,14:58:32,44,1
2023/10/26,14:58:30,43,0.5
2023/10/26,14:58:30,46,1
2023/10/26,14:58:29,44,0.5
2023/10/26,14:58:29,41,1
2023/10/26,14:58:28,42,1
2023/10/26,14:58:27,43,1
2023/10/26,14:58:26,42,0.5
2023/10/26,14:58:25,106,0.5
2023/10/26,14:58:24,42,1
2023/10/26,14:58:23,43,0.5
2023/10/26,14:58:18,45,0.5
2023/10/26,14:58:17,104,1
2023/10/26,14:58:17,44,1
2023/10/26,14:58:15,43,1
2023/10/26,14:58:03,45,1
2023/10/26,14:57:59,45,0.5
2023/10/26,14:57:57,104,0.5
2023/10/26,14:57:53,45,1
2023/10/26,14:57:51,45,0.5
2023/10/26,14:57:49,43,0.5
2023/10/26,14:57:48,44,0.5
2023/10/26,14:57:48,106,1
2023/10/26,14:57:48,45,1
2023/10/26,14:57:43,42,0.5
2023/10/26,14:57:42,41,0.5
2023/10/26,14:57:42,31,0.5
2023/10/26,14:57:42,44,1
2023/10/26,14:57:40,46,0.5
2023/10/26,14:57:37,46,1
2023/10/26,14:57:35,31,1
2023/10/26,14:57:34,41,1
2023/10/26,14:57:34,42,1
2023/10/26,14:57:33,44,0.5
2023/10/26,14:57:32,105,0.5
2023/10/26,14:57:31,42,0.5
2023/10/26,14:57:30,43,1
2023/10/26,14:57:28,43,0.5
2023/10/26,14:57:27,42,1
2023/10/26,14:57:25,44,1
2023/10/26,14:57:25,51,0.5
2023/10/26,14:57:24,104,1
2023/10/26,14:57:21,43,1
2023/10/26,14:57:19,43,0.5
2023/10/26,14:57:09,104,0.5
2023/10/26,14:57:08,43,1
2023/10/26,14:57:06,43,0.5
2023/10/26,14:57:02,44,0.5
2023/10/26,14:57:00,51,1
2023/10/26,14:57:00,105,1
2023/10/26,14:56:57,46,0.5
2023/10/26,14:56:57,43,1
2023/10/26,14:56:51,46,1
2023/10/26,14:56:51,43,0.5
2023/10/26,14:56:49,41,0.5
2023/10/26,14:56:48,46,0.5
2023/10/26,14:56:47,44,1
2023/10/26,14:56:46,43,1
2023/10/26,14:56:43,43,0.5
2023/10/26,14:56:43,103,0.5
2023/10/26,14:56:43,44,0.5
2023/10/26,14:56:42,41,1
2023/10/26,14:56:39,44,1
2023/10/26,14:56:39,43,1
2023/10/26,14:56:38,46,1
2023/10/26,14:56:38,41,0.5
2023/10/26,14:56:36,105,0.5
2023/10/26,14:56:35,104,1
2023/10/26,14:56:35,3,0.5
2023/10/26,14:56:33,27,0.5
2023/10/26,14:56:32,105,1
2023/10/26,14:56:31,21,0.5
2023/10/26,14:56:30,22,0.5
2023/10/26,14:56:30,3,1
2023/10/26,14:56:30,24,0.5
2023/10/26,14:56:30,25,0.5
2023/10/26,14:56:29,41,1
2023/10/26,14:56:29,23,0.5
2023/10/26,14:56:28,27,1
2023/10/26,14:56:27,21,1
2023/10/26,14:56:24,22,1
2023/10/26,14:56:24,25,1
2023/10/26,14:56:24,23,1
2023/10/26,14:56:23,24,1
2023/10/26,14:56:20,25,0.5
2023/10/26,14:56:20,23,0.5
2023/10/26,14:56:19,24,0.5
2023/10/26,14:56:17,22,0.5
2023/10/26,14:56:17,41,0.5
2023/10/26,14:56:12,25,1
2023/10/26,14:56:12,23,1
2023/10/26,14:56:11,24,1
2023/10/26,14:56:10,101,0.5
2023/10/26,14:56:10,23,0.5
2023/10/26,14:56:09,24,0.5
2023/10/26,14:56:09,102,0.5
2023/10/26,14:56:09,25,0.5
2023/10/26,14:56:05,41,1
2023/10/26,14:56:05,25,1
2023/10/26,14:56:04,24,1
2023/10/26,14:56:02,25,0.5
2023/10/26,14:56:01,24,0.5
2023/10/26,14:55:52,41,0.5
2023/10/26,14:55:51,25,1
2023/10/26,14:55:51,23,1
2023/10/26,14:55:50,24,1
2023/10/26,14:55:48,103,1
2023/10/26,14:55:47,41,1
2023/10/26,14:55:46,2,0.5
2023/10/26,14:55:43,11,0.5
2023/10/26,14:55:42,2,1
2023/10/26,14:55:33,12,0.5
2023/10/26,14:55:32,11,1
2023/10/26,14:55:30,11,0.5
2023/10/26,14:55:24,100,0.5
2023/10/26,14:55:22,12,1
2023/10/26,14:55:19,2,0.5
2023/10/26,14:55:17,101,1
2023/10/26,14:55:15,2,1
2023/10/26,14:55:14,102,1
2023/10/26,14:55:14,2,0.5
2023/10/26,14:55:12,11,1
2023/10/26,14:55:10,1,0.5
2023/10/26,14:55:09,2,1
2023/10/26,14:55:04,100,1
2023/10/26,14:55:02,1,1
2023/10/26,14:54:33,100,0.5
2023/10/26,14:54:27,1,0.5
2023/10/26,14:54:24,1,1
2023/10/26,14:54:22,1,0.5
2023/10/26,14:54:19,103,0.5
2023/10/26,14:54:17,1,1
2023/10/26,14:54:16,1,0.5
2023/10/26,14:54:13,2,0.5
2023/10/26,14:54:11,1,1
2023/10/26,14:54:09,100,1
2023/10/26,14:54:07,22,0.5
2023/10/26,14:54:07,2,1
2023/10/26,14:54:05,24,0.5
2023/10/26,14:54:01,22,1
2023/10/26,14:53:58,24,1
2023/10/26,14:53:56,24,0.5
2023/10/26,14:53:48,104,0.5
2023/10/26,14:53:45,41,0.5
2023/10/26,14:53:43,24,1
2023/10/26,14:53:39,103,1
2023/10/26,14:53:38,42,0.5
2023/10/26,14:53:38,46,0.5
2023/10/26,14:53:35,46,1
2023/10/26,14:53:34,41,1
2023/10/26,14:53:33,44,0.5
2023/10/26,14:53:33,43,0.5
2023/10/26,14:53:32,42,1
2023/10/26,14:53:28,42,0.5
2023/10/26,14:53:28,41,0.5
2023/10/26,14:53:27,44,1
2023/10/26,14:53:26,41,1
2023/10/26,14:53:26,43,1
2023/10/26,14:53:25,44,0.5
2023/10/26,14:53:23,43,0.5
2023/10/26,14:53:22,42,1
2023/10/26,14:53:18,106,0.5
2023/10/26,14:53:17,44,1
2023/10/26,14:53:17,42,0.5
2023/10/26,14:53:16,43,1
2023/10/26,14:53:15,44,0.5
2023/10/26,14:53:14,43,0.5
2023/10/26,14:53:13,42,1
2023/10/26,14:53:11,44,1
2023/10/26,14:53:10,104,1
2023/10/26,14:53:10,45,0.5
2023/10/26,14:53:09,43,1
2023/10/26,14:52:55,104,0.5
2023/10/26,14:52:45,43,0.5
2023/10/26,14:52:45,44,0.5
2023/10/26,14:52:44,106,1
2023/10/26,14:52:43,46,0.5
2023/10/26,14:52:43,45,1
2023/10/26,14:52:40,46,1
2023/10/26,14:52:37,42,0.5
2023/10/26,14:52:37,41,0.5
2023/10/26,14:52:35,44,1
2023/10/26,14:52:34,43,1
2023/10/26,14:52:33,46,0.5
2023/10/26,14:52:32,44,0.5
2023/10/26,14:52:31,46,1
2023/10/26,14:52:31,41,1
2023/10/26,14:52:29,42,1
2023/10/26,14:52:29,43,0.5
2023/10/26,14:52:28,105,0.5
2023/10/26,14:52:21,44,1
2023/10/26,14:52:20,51,0.5
2023/10/26,14:52:20,104,1
2023/10/26,14:52:18,43,1
2023/10/26,14:52:16,43,0.5
2023/10/26,14:52:01,104,0.5
2023/10/26,14:51:53,51,1
2023/10/26,14:51:53,44,0.5
2023/10/26,14:51:53,105,1
2023/10/26,14:51:50,44,1
2023/10/26,14:51:49,41,0.5
2023/10/26,14:51:43,41,1
2023/10/26,14:51:35,103,0.5
2023/10/26,14:51:31,43,1
2023/10/26,14:51:30,41,0.5
2023/10/26,14:51:29,3,0.5
2023/10/26,14:51:26,27,0.5
2023/10/26,14:51:25,21,0.5
2023/10/26,14:51:24,104,1
2023/10/26,14:51:23,22,0.5
2023/10/26,14:51:23,3,1
2023/10/26,14:51:21,25,0.5
2023/10/26,14:51:21,23,0.5
2023/10/26,14:51:21,41,1
2023/10/26,14:51:20,27,1
2023/10/26,14:51:19,21,1
2023/10/26,14:51:18,22,1
2023/10/26,14:51:18,25,1
2023/10/26,14:51:17,23,1
2023/10/26,14:51:13,22,0.5
2023/10/26,14:51:10,22,1
2023/10/26,14:51:07,22,0.5
2023/10/26,14:51:05,41,0.5
2023/10/26,14:51:03,41,1
2023/10/26,14:51:02,22,1
2023/10/26,14:50:56,101,0.5
2023/10/26,14:50:54,102,0.5
2023/10/26,14:50:48,41,0.5
2023/10/26,14:50:47,27,0.5
2023/10/26,14:50:45,2,0.5
2023/10/26,14:50:45,41,1
2023/10/26,14:50:44,103,1
2023/10/26,14:50:42,27,1
2023/10/26,14:50:40,11,0.5
2023/10/26,14:50:40,2,1
2023/10/26,14:50:37,12,0.5
2023/10/26,14:50:35,11,1
2023/10/26,14:50:32,12,1
2023/10/26,14:50:32,11,0.5
2023/10/26,14:50:27,12,0.5
2023/10/26,14:50:25,12,1
2023/10/26,14:50:25,100,0.5
2023/10/26,14:50:21,12,0.5
2023/10/26,14:50:18,12,1
2023/10/26,14:50:17,101,1
2023/10/26,14:50:15,2,0.5
2023/10/26,14:50:14,102,1
2023/10/26,14:50:13,11,1
2023/10/26,14:50:11,1,0.5
2023/10/26,14:50:10,2,1
2023/10/26,14:50:05,100,1
2023/10/26,14:49:34,100,0.5
2023/10/26,14:49:20,103,0.5
2023/10/26,14:49:16,2,0.5
2023/10/26,14:49:15,1,1
2023/10/26,14:49:12,100,1
2023/10/26,14:49:12,22,0.5
2023/10/26,14:49:11,2,1
2023/10/26,14:49:11,27,0.5
2023/10/26,14:49:08,23,0.5
2023/10/26,14:49:07,27,1
2023/10/26,14:49:06,22,1
2023/10/26,14:49:05,23,1
2023/10/26,14:48:47,104,0.5
2023/10/26,14:48:44,41,0.5
2023/10/26,14:48:41,27,0.5
2023/10/26,14:48:39,31,0.5
2023/10/26,14:48:38,103,1
2023/10/26,14:48:38,27,1
2023/10/26,14:48:38,42,0.5
2023/10/26,14:48:34,42,1
2023/10/26,14:48:34,31,1
2023/10/26,14:48:33,43,0.5
2023/10/26,14:48:33,41,1
2023/10/26,14:48:32,44,0.5
2023/10/26,14:48:31,42,0.5
2023/10/26,14:48:29,44,1
2023/10/26,14:48:28,43,1
2023/10/26,14:48:25,42,1
2023/10/26,14:48:24,46,1
2023/10/26,14:48:23,43,0.5
2023/10/26,14:48:23,42,0.5
2023/10/26,14:48:22,44,0.5
2023/10/26,14:48:20,44,1
2023/10/26,14:48:20,43,1
2023/10/26,14:48:20,106,0.5
2023/10/26,14:48:18,44,0.5
2023/10/26,14:48:17,43,0.5
2023/10/26,14:48:17,42,1
2023/10/26,14:48:16,46,0.5
2023/10/26,14:48:13,46,1
2023/10/26,14:48:13,46,0.5
2023/10/26,14:48:09,45,0.5
2023/10/26,14:48:09,44,1
2023/10/26,14:48:09,104,1
2023/10/26,14:48:06,43,1
2023/10/26,14:47:54,104,0.5
2023/10/26,14:47:48,44,0.5
2023/10/26,14:47:47,43,0.5
2023/10/26,14:47:45,106,1
2023/10/26,14:47:45,45,1
2023/10/26,14:47:41,42,0.5
2023/10/26,14:47:39,41,0.5
2023/10/26,14:47:39,43,1
2023/10/26,14:47:38,44,1
2023/10/26,14:47:36,46,1
2023/10/26,14:47:35,44,0.5
2023/10/26,14:47:34,41,1
2023/10/26,14:47:34,43,0.5
2023/10/26,14:47:33,42,1
2023/10/26,14:47:30,105,0.5
2023/10/26,14:47:29,43,1
2023/10/26,14:47:26,43,0.5
2023/10/26,14:47:22,44,1
2023/10/26,14:47:22,104,1
2023/10/26,14:47:22,51,0.5
2023/10/26,14:47:13,43,1
2023/10/26,14:47:10,43,0.5
2023/10/26,14:47:06,104,0.5
2023/10/26,14:47:06,43,1
2023/10/26,14:47:03,43,0.5
2023/10/26,14:47:01,44,0.5
2023/10/26,14:47:00,51,1
2023/10/26,14:46:59,105,1
2023/10/26,14:46:54,44,1
2023/10/26,14:46:42,41,0.5
2023/10/26,14:46:40,103,0.5
2023/10/26,14:46:39,43,1
2023/10/26,14:46:35,3,0.5
2023/10/26,14:46:33,104,1
2023/10/26,14:46:32,21,0.5
2023/10/26,14:46:32,22,0.5
2023/10/26,14:46:31,3,1
2023/10/26,14:46:31,24,0.5
2023/10/26,14:46:30,25,0.5
2023/10/26,14:46:30,23,0.5
2023/10/26,14:46:29,24,1
2023/10/26,14:46:28,41,1
2023/10/26,14:46:27,21,1
2023/10/26,14:46:27,25,1
2023/10/26,14:46:26,23,1
2023/10/26,14:46:25,22,1
2023/10/26,14:46:25,24,0.5
2023/10/26,14:46:22,22,0.5
2023/10/26,14:46:19,22,1
2023/10/26,14:46:17,24,1
2023/10/26,14:46:14,24,0.5
2023/10/26,14:46:09,22,0.5
2023/10/26,14:46:09,24,1
2023/10/26,14:46:08,101,0.5
2023/10/26,14:46:07,102,0.5
2023/10/26,14:46:07,24,0.5
2023/10/26,14:46:05,22,1
2023/10/26,14:46:04,22,0.5
2023/10/26,14:46:00,24,1
2023/10/26,14:45:59,103,1
2023/10/26,14:45:56,3,0.5
2023/10/26,14:45:55,2,0.5
2023/10/26,14:45:54,22,1
2023/10/26,14:45:52,11,0.5
2023/10/26,14:45:51,3,1
2023/10/26,14:45:50,2,1
2023/10/26,14:45:49,12,0.5
2023/10/26,14:45:41,12,1
2023/10/26,14:45:38,12,0.5
2023/10/26,14:45:35,100,0.5
2023/10/26,14:45:35,12,1
2023/10/26,14:45:28,101,1
2023/10/26,14:45:23,2,0.5
2023/10/26,14:45:22,3,0.5
2023/10/26,14:45:21,102,1
2023/10/26,14:45:21,11,1
2023/10/26,14:45:17,1,0.5
2023/10/26,14:45:17,3,1
2023/10/26,14:45:17,2,1
2023/10/26,14:45:12,100,1
2023/10/26,14:45:10,1,1
2023/10/26,14:44:56,100,0.5
2023/10/26,14:44:49,1,0.5
2023/10/26,14:44:40,103,0.5
2023/10/26,14:44:35,2,0.5
2023/10/26,14:44:35,3,0.5
2023/10/26,14:44:32,1,1
2023/10/26,14:44:32,41,0.5
2023/10/26,14:44:31,100,1
2023/10/26,14:44:30,2,1
2023/10/26,14:44:29,22,0.5
2023/10/26,14:44:28,3,1
2023/10/26,14:44:28,24,0.5
2023/10/26,14:44:27,23,0.5
2023/10/26,14:44:26,41,1
2023/10/26,14:44:26,24,1
2023/10/26,14:44:25,25,0.5
2023/10/26,14:44:24,22,1
2023/10/26,14:44:22,23,1
2023/10/26,14:44:22,24,0.5
2023/10/26,14:44:20,25,1
2023/10/26,14:44:20,24,1
2023/10/26,14:44:20,24,0.5
2023/10/26,14:44:17,25,0.5
2023/10/26,14:44:11,25,1
2023/10/26,14:44:11,22,0.5
2023/10/26,14:44:08,25,0.5
2023/10/26,14:44:07,22,1
2023/10/26,14:44:05,104,0.5
2023/10/26,14:43:56,25,1
2023/10/26,14:43:54,3,0.5
2023/10/26,14:43:51,103,1
2023/10/26,14:43:48,3,1
2023/10/26,14:43:48,44,0.5
2023/10/26,14:43:46,43,0.5
2023/10/26,14:43:46,42,1
2023/10/26,14:43:43,42,0.5
2023/10/26,14:43:42,46,0.5
2023/10/26,14:43:40,44,1
2023/10/26,14:43:40,43,1
2023/10/26,14:43:38,46,1
2023/10/26,14:43:38,43,0.5
2023/10/26,14:43:37,44,0.5
2023/10/26,14:43:33,44,1
2023/10/26,14:43:33,106,0.5
2023/10/26,14:43:33,43,1
2023/10/26,14:43:31,44,0.5
2023/10/26,14:43:30,43,0.5
2023/10/26,14:43:30,46,0.5
2023/10/26,14:43:29,42,1
2023/10/26,14:43:25,46,1
2023/10/26,14:43:22,45,0.5
2023/10/26,14:43:22,44,1
2023/10/26,14:43:21,104,1
2023/10/26,14:43:20,43,1
2023/10/26,14:43:07,104,0.5
2023/10/26,14:43:00,43,0.5
2023/10/26,14:43:00,44,0.5
2023/10/26,14:42:59,106,1
2023/10/26,14:42:58,45,1
2023/10/26,14:42:52,42,0.5
2023/10/26,14:42:51,41,0.5
2023/10/26,14:42:50,44,1
2023/10/26,14:42:49,43,1
2023/10/26,14:42:48,41,1
2023/10/26,14:42:48,44,0.5
2023/10/26,14:42:47,42,1
2023/10/26,14:42:46,43,0.5
2023/10/26,14:42:46,44,1
2023/10/26,14:42:44,42,0.5
2023/10/26,14:42:43,43,1
2023/10/26,14:42:43,44,0.5
2023/10/26,14:42:41,105,0.5
2023/10/26,14:42:41,42,1
2023/10/26,14:42:40,43,0.5
2023/10/26,14:42:32,51,0.5
2023/10/26,14:42:32,44,1
2023/10/26,14:42:31,104,1
2023/10/26,14:42:28,43,1
2023/10/26,14:42:23,43,0.5
2023/10/26,14:42:16,104,0.5
2023/10/26,14:42:09,51,1
2023/10/26,14:42:09,44,0.5
2023/10/26,14:42:08,105,1
2023/10/26,14:42:01,42,0.5
2023/10/26,14:42:00,46,0.5
2023/10/26,14:41:59,44,1
2023/10/26,14:41:59,43,1
2023/10/26,14:41:57,41,0.5
2023/10/26,14:41:57,44,0.5
2023/10/26,14:41:56,46,1
2023/10/26,14:41:56,43,0.5
2023/10/26,14:41:55,41,1
2023/10/26,14:41:55,46,0.5
2023/10/26,14:41:55,42,1
2023/10/26,14:41:53,103,0.5
2023/10/26,14:41:52,42,0.5
2023/10/26,14:41:52,46,1
2023/10/26,14:41:50,41,0.5
2023/10/26,14:41:50,46,0.5
2023/10/26,14:41:50,44,1
2023/10/26,14:41:49,43,1
2023/10/26,14:41:48,31,0.5
2023/10/26,14:41:47,46,1
2023/10/26,14:41:46,27,0.5
2023/10/26,14:41:46,42,1
2023/10/26,14:41:45,104,1
2023/10/26,14:41:45,21,0.5
2023/10/26,14:41:44,31,1
2023/10/26,14:41:43,24,0.5
2023/10/26,14:41:42,23,0.5
2023/10/26,14:41:41,41,1
2023/10/26,14:41:40,21,1
2023/10/26,14:41:38,22,1
2023/10/26,14:41:29,22,0.5
2023/10/26,14:41:27,24,1
2023/10/26,14:41:27,21,0.5
2023/10/26,14:41:27,41,0.5
2023/10/26,14:41:26,24,0.5
2023/10/26,14:41:25,41,1
2023/10/26,14:41:24,22,1
2023/10/26,14:41:24,21,1
2023/10/26,14:41:18,23,1
2023/10/26,14:41:18,24,1
2023/10/26,14:41:16,23,0.5
2023/10/26,14:41:16,24,0.5
2023/10/26,14:41:16,101,0.5
2023/10/26,14:41:16,102,0.5
2023/10/26,14:41:11,2,0.5
2023/10/26,14:41:11,27,1
2023/10/26,14:41:11,21,0.5
2023/10/26,14:41:11,41,0.5
2023/10/26,14:41:10,27,0.5
2023/10/26,14:41:10,23,1
2023/10/26,14:41:10,24,1
2023/10/26,14:41:07,21,1
2023/10/26,14:41:06,103,1
2023/10/26,14:41:04,41,1
2023/10/26,14:41:04,27,1
2023/10/26,14:41:03,11,0.5
2023/10/26,14:41:01,2,1
2023/10/26,14:40:56,11,1
2023/10/26,14:40:56,12,0.5
2023/10/26,14:40:53,11,0.5
2023/10/26,14:40:52,12,1
2023/10/26,14:40:47,100,0.5
2023/10/26,14:40:46,12,0.5
2023/10/26,14:40:44,12,1
2023/10/26,14:40:44,11,1
2023/10/26,14:40:26,101,1
2023/10/26,14:40:21,102,1
2023/10/26,14:40:18,1,0.5
2023/10/26,14:40:12,100,1
2023/10/26,14:40:10,1,1
2023/10/26,14:39:07,100,0.5
2023/10/26,14:39:02,1,0.5
2023/10/26,14:38:46,103,0.5
2023/10/26,14:38:45,3,0.5
2023/10/26,14:38:44,2,0.5
2023/10/26,14:38:42,1,1
2023/10/26,14:38:40,100,1
2023/10/26,14:38:39,2,1
2023/10/26,14:38:39,22,0.5
2023/10/26,14:38:38,41,0.5
2023/10/26,14:38:38,3,1
2023/10/26,14:38:36,41,1
2023/10/26,14:38:35,24,0.5
2023/10/26,14:38:31,24,1
2023/10/26,14:38:29,22,1
2023/10/26,14:38:27,24,0.5
2023/10/26,14:38:24,22,0.5
2023/10/26,14:38:20,22,1
2023/10/26,14:38:14,104,0.5
2023/10/26,14:38:10,24,1
2023/10/26,14:38:05,31,0.5
